,resume,work_exp,edu,univ
0,https://resumes.indeed.com/resume/3be382f7e5aa6a5f,"[u'Software Engineer\nGlobal Wireless Solutions, Inc - Sterling, VA\nMay 2016 to Present\n\u2022 Developed ASP.NET Web Applications using ASP.NET Web forms, MS SQL 2014, ADO.NET, Entity Framework, and LINQ using C# and VB.NET.\n\u2022 Developed interactive views using JavaScript, jQuery, HTML, CSS, AJAX and Bootstrap.\n\u2022 Worked on ASP.NET MVC (Model View Controller) with creating Controllers, Models and Views using Action Methods, State management.\n\u2022 Implemented the N-tier architecture, e.g. Presentation Interface (UI), Business Logic Layer (BLL), and Data Access Layer (DAL).\n\u2022 Worked on VB.NET/C#.NET on Windows forms and console applications and creating various class libraries DLLs and integrated into windows forms and console applications.\n\u2022 Created WCF Service which is responsible for communicating and providing real time data from Database to Client Application.\n\u2022 Worked on SQL Database, pulling on the values on the required tables, writing functions, stored procedures, complex queries and re-organizing indexes for better performance.\n\u2022 Worked on reading, writing and importing data into different types of data files like CSV, TXT, SQZ, MF, MID, BAK formats into SQL Databases and MS Access Databases.\n\u2022 Worked on developing various types of reports such as Excel, Tables Charts, PowerPoints and Word document reports using C# and VB.NET.\n\u2022 Experience in using the Data Adapter and Data reader in ADO.NET and Entity Frameworks for the database connection to insert, edit, retrieve and delete data in the SQL database.\n\u2022 Used LINQ to SQL, LINQ to Objects for retrieving the data efficiently and Just in Time manner.\n\u2022 Designed Console Application, which connects to the client FTP server and pulls the .CSV files to our database after the proper validation.\n\u2022 Worked on various data structures such as Lists, Linked lists, Dictionaries, Stacks and queues and optimized code accordingly to improve the performance of the application.\n\u2022 Used Try, Catch, Finally blocks to catch exceptions thrown. Also maintained the configurations in XML web. Config file for different exceptions.\n\u2022 Worked on VBA on Microsoft Macros and integrated the same application into VB.NET windows forms applications and web form applications.']","[u'Master of Science in Electrical and Computer Engineering in Electrical and Computer Engineering', u'in Technology']","[u'University of Dayton\nAugust 2014 to December 2015', u'Jawaharlal Nehru Technological University\nAugust 2010 to May 2014']"
0,https://resumes.indeed.com/resume/d1aad4ba364c3276,"[u'Software Engineer\nLARSEN & TOUBRO INFOTECH - Chennai, Tamil Nadu\nJanuary 2014 to January 2017\nSAS Programmer\n\u2022 Develop and maintain certain Unix shell scripts to run SAS processes in background that create the SAS datasets and reports.\n\u2022 Key responsibilities include understanding scope and requirements, developing scripts in SAS/SQL to read the data extracts and analyze the data. Develop shell scripts and SAS as per the client business requirements.\n\u2022 Perform data manipulation operations like import/export data from various external file formats using SAS.\n\u2022 Extracting data from the database using SAS /SQL procedures and create SAS data sets, also creating SAS dataset from tables in Database.\n\u2022 Clean and validate existing data and convert them into useful SAS Datasets, merge datasets and create reports / update in database as per requirements.\n\u2022 Generate consolidate reports and send to respective clients to ensure the data provided is cleaned, modified and validated that can be used for campaigning.\n\u2022 Optimized SAS code to reduce run time and make the process more efficient.\n\u2022 Worked with the marketing department to develop marketing campaigns for customer acquisitions that involved liaising with third party Data Providers, setting up internal IT systems and Campaign data analytics.\nUNIX and DB2 Consultant (Software Data Support in IBM Website systems)\n\n\u2022 Provide extensive support, troubleshooting and monitor database before and after SAS process.\n\u2022 Handled and provided weekly reports to the Business.\n\u2022 Monitor and correct complex technical issues in Ksh.']","[u'Master of Engineering in Power Electronics and Drives', u'Bachelor of Engineering in Electrical and Electronics']","[u'Anna University Chennai, Tamil Nadu', u'Anna University Chennai, Tamil Nadu']"
0,https://resumes.indeed.com/resume/ef6acdc499ffbf9a,"[u'Software Developer\nCentally - Worcester, MA\nJanuary 2016 to Present\nResponsibilities\nDeveloping software solutions to the list of clients associated with the company.', u'Software Engineer\nIDAC (Dominican Institute of Civil Aviation) - Santo Domingo, PR\nOctober 2011 to December 2015\nResponsibilities\nIn general developing web applications. Working with the following technologies:\n\n- Java (JSF)\n- CSS\n- Javascript\n- MySQL\n- Hibernate (Database Framework)\n- Tomcat and Glassfish (Web applications servers)\n\nAccomplishments\nI was hired since the beginning of the project, at the time I left more than 25 applications were created by our team and I was involved in more than 15 of them and a lot of the decisions made on the company about the project were advised by me thanks to the experience that I have acquired trough time\n\nSkills Used\n- Consultancy\n- Personnel Induction\n- Team Work']","[u'Software Engenier (BS) in Computer Science', u'Java Certificate in Computer Science']","[u'UNAPEC (Universidad APEC) - (APEC University) Santo Domingo\nJanuary 2008 to January 2014', u""ITLA (Instituto Tecnologico de las Americas) (Technoloy Institue from 'Las Americas') Santo Domingo\nJanuary 2011 to January 2011""]"
0,https://resumes.indeed.com/resume/ed9018f059a1e925,"[u'Software Engineer\nTECH MAHINDRA LIMITED - Pune, Maharashtra\nAugust 2015 to July 2017\n\u2022 Maintained and enhanced the operation of three mission critical applications, used by the customer care representatives of a leading US-based telecom company.\n\u2022 Developed Oracle SQL queries weekly for fetching and updating data on reporting\ndatabases for senior management to make strategic decisions.\n\u2022 Led a team of six to resolve issues within SLA guidelines, ensuring business continuity.\n\u2022 Documented processes in the form of SOPs to ensure efficiency, uniformity of performance and compliance with organizational regulations; improved process efficiency by 20%.\n\u2022 Coordinated with different teams and clients for resolving the issues on the production\nenvironment to ensure zero downtime for mission critical applications.\n\nTECHNICAL \u2022 Programming Languages: SQL, Python (Pandas, Numpy, Matplotlib, BeautifulSoup, Scikit)']","[u'Master of Science in Management Information Systems', u'Bachelor of Engineering in Electronics and Telecommunications']","[u'UNIVERSITY AT BUFFALO, THE STATE UNIVERSITY OF NEW YORK\nAugust 2018', u'SAVITRIBAI PHULE PUNE UNIVERSITY\nJune 2015']"
0,https://resumes.indeed.com/resume/bb0a2a2c095712d7,"[u'SOFTWARE ENGINEER\nLARSEN & TOUBRO LIMITED - Mysore, Karnataka\nFebruary 2011 to February 2013\nWrote maintainable and extensible code in a team environment.\nModified existing software to correct errors, upgrade interfaces and improve performance.\nWorked closely with other team members to plan, design and develop robust solutions in a timely manner.\nStored, retrieved and manipulated data for close analysis of system capabilities.']",[u'in ELECTRONICS AND COMMUNICATIONS ENGINEERING'],[u'JNTU Kakinada\nJuly 2010']
0,https://resumes.indeed.com/resume/c52c34138b907647,[u'Software Engineer'],"[u'Certificate in Full Stack Development', u'B.A. in Economics', u'in Freeman Foundation Research Fellow']","[u'THE GEORGE WASHINGTON UNIVERSITY\nOctober 2017', u'GEORGIA STATE UNIVERSITY\nMay 2011', u'Universite Paris Sorbonne Paris, FR']"
0,https://resumes.indeed.com/resume/49ea4f5fc1eeba48,"[u'SOFTWARE ENGINEER\nErnst & Young LLP (E&Y) - Kerala\nApril 2015 to December 2016\nDuties and Responsibilities\n\u2022 Was part of the Microsoft Innovation Team where mainly focused on development in .NET, SharePoint.\n\u2022 Successfully delivered many projects to the client within deadline.\n\u2022 Provided exceptional client service.\nMySQL\n\u2022 Also researched on new technologies of Microsoft such as Datazen, Azure and SharePoint 2016 to learn about the business needs which can be achieved using those technologies.']","[u'MS in Computer Science', u'BE in Computer Science']","[u'University of Texas Arlington, TX\nJanuary 2017 to Present', u'Kerala University Thiruvananthapuram, Kerala\nAugust 2011 to January 2015']"
0,https://resumes.indeed.com/resume/e9526ab593e120d4,"[u'Software Engineer\nKloudGin - hyderbad, Telangana\nSeptember 2013 to December 2016\nProven quick learner. Picked up JAVA, MySQL without any formal training while working in a Start Up\n\u2022 Known to be persistent and committed enough to take on a challenging task, figure out things on my own and get it done\n\u2022 Played an important role in the project that got us our first big customer, Sony Computer Entertainment of America, along with many others that followed', u'Software Engineer\nHCL Technologies - Hyderabad, Telangana\nJanuary 2012 to January 2013\nWorked on a project for automating rice filtering based on size and shape\nLinux kernel development\nDocumented and tested all the modules in the project']",[u'M.S. in Computer Engineering'],[u'San Jose State University\nDecember 2018']
0,https://resumes.indeed.com/resume/11c566f8ee081339,"[u'Software Engineer\nUS Bank Client\nJanuary 2018 to Present\nWorked for Enterprise landing zone Project in processing and delivering files in Hadoop\nEnvironment.\n\u2022 Handling High Priority Incidents, Debugging and fixing errors in code.\nRole: Graduate Teaching Assistant, University of Texas At Arlington Jan 2018 to present\n\u2022 Working as GTA for Android Development under Dr. Elizabeth Diaz.\n\u2022 Assisting in Mobile applications Development.', u'Software Engineer\nWipro Technologies Private Limited - Bengaluru, Karnataka\nNovember 2014 to December 2016']","[u'Master of Science in Computer Science in Computer Science', u'in Integrated Engineering']","[u'The University of Texas at Arlington Arlington, TX\nDecember 2018', u'Andhra University College of Engineering Visakhapatnam, Andhra Pradesh\nAugust 2014']"
0,https://resumes.indeed.com/resume/e39ea1a832a6e42c,"[u'Software Engineer\nLinkware - Alexandria, VA\nPresent']","[u'B.S. in Computer Science', u'M.A. in Education and Human Development', u'B.S. in Integrated Science and Technology']","[u'University of Maryland University College', u'The George Washington University', u'James Madison University']"
0,https://resumes.indeed.com/resume/5429f8d0e020e9ee,"[u'Software engineer\nHaving experience in embedded system ,mobile platform, Linux device drivers and kernel programming, Android multimedia and connectivity, debugging and bug fixing , designing of automation framework, hands on C,C++, Python, Shell and Power shell.']","[u""Bachelor's""]",[u'']
0,https://resumes.indeed.com/resume/deab7534f069ce7f,"[u'Software Engineer\nAccenture\nSOUGHT: Software Developer, Software Development Manager (Lead)']","[u""Bachelor's""]",[u'DePaul University\nAugust 1997 to May 2001']
0,https://resumes.indeed.com/resume/95c4226df919bd37,"[u'Contract Software Engineer\nAerojet Rocketdyne\nAugust 2016 to January 2017\nWorked on a web base application.\n- C#\n- SQL\n- JavaScript\n- .NET\n- XML\n- XHTML\n- CSS', u'Software Engineer\nProject LA\nMarch 2015 to August 2016\nSolely responsible for the design and development of the website unlockingla.com using Apache, MySQL, and PHP (AMP). Google Maps, Google Translate, JavaScript, XHTML, and XML are also used in the website development. Users are able to use advance search methods to find entries in the database. Data for an entry is displayed along with accompanying photos. The user also has the option of viewing the location of the entry on Google Maps. Users may also submit entries for incorporation into the database. Check out the website unlockingla.com for more information.\n- PHP\n- MySQL\n- Apache\n- Google Maps / Google Translate\n- JavaScript\n- XML\n- XHTML\n- CSS', u'Software Engineer\nArc Machines, Inc\nMay 2013 to October 2014\nWorked on embedded software for controlling welding equipment. Develop embedded software for new pendant. The pendant software included software which interfaced with LCD, encoder wheel, keyboard, serial and parallel communication. The pendant uses a Arm processor. Developed other embedded software for a Rabbit board. Worked on windows applications using C++ and C#. Wrote python code to read and write data to an XML file. Wrote Software system requirements. Develop test plans for the embedded software.\n- C/C++\n- C#\n- Python\n- XML\n- Windows Application\n- Linux\n- Software Requirement\n- System Test/Test cases and test plans\n\nMichael Suddith Home 818 702-8867, Cell 818 523-9406 (Cell)', u'Software Engineer\nRogerson Kratos - Pasadena, CA\nMay 2011 to October 2011\nWorked on embedded ""C"" and Assembly language software for two versions of the Integrated Avionics System (IAS). Used understanding of the IAS system and System Requirement Document (SRD) to work on and run Software Test Procedures (STP). Resolved found problems. Other tasks were to do code reviews. Researched porting from the current microprocessor on the IAS to a new microprocessor. Work included success with the following:\n- System Test, and Dry runs\n- Software Requirement Document (SRD)\n- Software Design Document (SDD)\n- Code Reviews (""C"" and assembly language) for Software Problem Report (SPR)\n- DO-178B\n- ARINC 429\n- RS-422', u'Contract Software Engineer\nJanuary 2008 to January 2011\nAll projects were short term for numerous small companies. Contract work included working with Zilog and PIC microcontrollers. Most engineering was done working for ZMI Engineering. ZMI Engineering was responsible for the circuit design and artwork for the printed circuited board and I was responsible for the design, and coding of the software which was written in ""C"" and assembly. When bring up new hardware I wrote the code to exercise the new hardware. Project included development of new controllers, new test equipment, and other similar projects. Other project included working with SPI and I2C peripherals interface.', u'Software Engineer\nHaas Automation - Oxnard, CA\nMay 2001 to October 2008\nWorked on embedded software for controlling CNC machines. Most work incorporated features for new models. Integrated and tested hardware and software. Developed test plans and test scripts. Worked with the test group to help develop their test suite of automatic tests. Single most important accomplishment at Haas was work with the simulators. When first hired at Haas there was a mill and a lathe simulator which only simulated basic machine function. Determined a way to combine the mill and lathe simulators. After combining the two types of simulators made the simulation realistic.\n\nThese enhancements lead to engineers being able to do most of their development work at their desk instead of waiting for test machines to be freed up. The new simulator spread through out the company to sales, to tech support, and to training. Later the new simulators were shipped to class rooms and to showroom floors around the world. This was done to not only train but to promote sales. Integrated and tested hardware and software. Other tasks was converting Motorola 68k assembly code to ""C""', u'Software Engineer\nHarris Communication Products Division - Camarillo, CA\nApril 2000 to May 2001\nDeveloped embedded C and assembly language software for line test equipment for telecommunications. Created an interface so the line test equipment would work with equipment from other companies.\n- Design, code (Intel assembly and C)\n- SPOX real-time OS\n- System Tests', u'Software Engineer\nJohnson Controls - Simi Valley, CA\nMarch 1999 to April 2000\nDeveloped and integrated C code software for Cardkey\'s Security Management system. Worked on the embedded software for Cardkey\'s CK720 panel. Later worked on the host application software, which runs under UNIX and uses the Informix database. Also work on network communication between the Host computer and the CK720 panel. All code was written in ""C"".\n- Unix\n- QNX\n- Informix Database\n- SQL\n- TCP/IP\n- System Test\n\nAdditional Aerospace experience\nAdditional nine years of experience working in aerospace gained at the following companies: Garret Airesearch, Teledyne Controls, and Power Management Systems. I worked for each company for about three years each. Here is a short summary of actives and accomplishments\n\nAt Garrett Airesearch I worked as a system engineer my main responsibility was getting their Single Redline Controller through development and certified with the FAA. I work with Do-160 and interfaced with the FAA. I also worked with a number of departments and supervise some of the people working on the project. The Single Redline Controller was certified by FAA and made it into service.\n\nAt Teledyne Controls I worked on software for a digital flight data acquisition unit. This unit was part of a system that went on a number of different airliners. While at Teledyne Controls it was my responsibility to work on the software and to do Verification and Validation testing.\n\nAt Power Management System I worked on a new product which was an engine recording system. This system would also display and monitor engine parameters. While there I use Do-178 to set up a software version system which had to be approved by the FAA.']",[u'BA in Physics'],"[u'University of California Los Angeles, CA']"
