,resume,work_exp,edu,univ
0,https://resumes.indeed.com/resume/534cd6f7f4af7dfb,"[u'VP of Sales and Marketing\nInternational Food Brokers\nApril 2016 to Present\nManaged an upstart company with sales and marketing knowledge hired 10 Sales Rep and trained them to be proficient in Poultry sales. Set up Marketing plans and sales tools to help grow the business. Grew first year sales from $0 to $5.2 mil. growth and training is expected this year with sales volume to double over previous year.', u'Director Of Purchasing and Marketing\nRoma Foods - Orlando, FL\nApril 2012 to February 2016\nLead cross-functional purchasing team responsible for P&L management of $160 million in annual sales and associated inventory. Tasks included employee development, supplier and customer relationship management, price and contract negotiations, budgeting, demand planning, forecast analysis.\nDeveloped and instituted multiple supply-chain strategies aimed at providing significant cost savings while improving product quality, operational efficiency, and customer satisfaction across a wide array of diverse business models. Reduced divisional product-costs by 25% generating approximately $1 million in first-year cost savings.\nDirected development of interactive, direct marketing, media, creative, sales promotion and PR strategies.\nWorked with sales to develop marketing and sales material to build sales and annual growth.\nDeveloped and implemented an innovative marketing strategy resulting in a 25% increase in sales in one year.\nDeveloped and maintained all budgeting and forecasting for the purchasing department.\nImplemented Top Supplier Focus process to initially stabilize supplier on-time delivery performance, and substantially improve results over time', u'V.P. of Operations\nSLEEP WORLD USA - Clackamas, OR\nSeptember 2010 to April 2012\nManaged day to day operations Responsible for purchasing inventory for replenishment Conducted sales meeting to inform team of daily numbers.\nWorked with vendors and media groups to establish monthly budgets on buys.\nMaintained gross margins of 60% on all sales.\nEstablished and implemented departmental policies, goals, objectives, and procedures, conferring with board members, organization officials, and staff members as necessary.\nManaged staff, preparing work schedules and assigning specific duties.\nReviewed financial statements, sales and activity reports, and other performance data to measure productivity and goal achievement and to determine areas needing cost reduction and program improvement.\nDetermined goods and services to be sold, and set prices and credit terms, based on forecasts of customer demand.\nDeveloped and implemented product marketing strategies including advertising campaigns and sales promotions.\nOversaw activities directly related to making products or providing.', u'Regional V.P Of Purchasing\nTREE OF LIFE - Clackamas, OR\nJune 2004 to April 2010\nResponsible for putting a team of buyers together in Clackamas, and La and Supply Center Trained and certified all buyers in E3 Managed regional service levels and inventory levels Reviewed daily, weekly, monthly reports in respect to managing the procurement team relating to the budget Was responsible for lowering inventory in Clackamas by $20mil and La by $18mil Consistently raised regional net bill-out margin 2+ points every period through restructuring pricing policies, increasing vendor O/I Improved Northwest inbound freight expense by $429K through restructure of pricing policies Increased vendor O/I by .6% while reducing unfunded passes by 1.9% Member of the Tree of Life corporate implementation and training teams responsible for installation of standard management systems software across the enterprise.\nControlled purchasing department budgets.\nRepresented companies in negotiating contracts and formulating policies with suppliers.\nAdministered online purchasing systems.\nInterviewed an.', u""Director of Purchasing\nFLEMING FOODS - Lewisville, TX\nJanuary 1998 to November 2003\nLed a team of Deli/Bakery Buyers for North America Lowered inventory in 10 DC'S by a combined 100mil dollars Trained 100 buyers on a new buying system Set training guide lines for ISO certification Increased profits by 5% Decreased Condemn Spoils by 5mil dollars Analyzed information about supplier performance and procurement program success.\nAnalyzed inventories to determine how to increase inventory turns, reduce waste, or optimize customer service.\nDesigned and implemented supply chains that support business strategies adapted to changing market conditions, new business opportunities, or cost reduction strategies.\nManaged activities related to strategic or tactical purchasing, material requirements planning, inventory control, warehousing, and receiving.\nAnalyzed information about supplier performance and procurement program success."", u""Buyer/Senior Buyer\nFLEMING FOODS - Lewisville, TX\nJune 1995 to December 1997\nDeli/Bakery, Grocery, Packaging, Commodities Managed over 10,000 SKU'S.\nIdentified the need for, and following through on, inventory replenishment and close-out buying.\nMaintained communications between corporate office, distribution center, and all store locations.\nResearched and recorded data for sales analysis and reporting activities.\nDevised and implemented inventory databases to improve product tracking.\nCollaborated extensively with vendors, trucking companies, and warehousing personnel to coordinate the cost effective and timely expediting of merchandise.\nCalculated price breakdowns, discounts, and freight charges prior to generating and processing purchase orders; following up with credits and resolution of invoicing discrepancies.\nDisplayed merchandise of product at store locations to ensure product appeal and profit growth.\nInterfaced with major manufacturers to obtain new product information, including but not limited to, promotional materials, pricing.""]",[u'B.A. in Business B.A'],"[u'University Of Texas Austin Austin, TX\nMay 1995']"
0,https://resumes.indeed.com/resume/b2b02163c873efa5,"[u'Vehicle Registration/Office Manager\nAmericas Mailbox/Americas RV Service & Sales - Rapid City, SD\nJune 2017 to Present', u'VP of Operations\nMail Route - Hill City, SD\nMay 2016 to June 2017\n57745)\n\u27a2 Communicating with current and prospective clients\n\u27a2 Planning and organizing all Marketing activities\n\u27a2 Formulation of direction and strategy\n\u27a2 Performed all daily operations\n\u27a2 Develop ideas and create business opportunities\n\u27a2 Monitor and report on activities and provide relevant management information.\n\u27a2 Create various office documents to aid in day to day operations.', u'Manager\nAmericas Mailbox\nNovember 2007 to May 2016\nAmericas RV Service & Sales\n(514 Americas Way Box Elder, SD 57719)\n\u27a2 Oversee daily office operations for all companies\n\n\u27a2 Determine staffing requirements\n\n\u27a2 Perform difficult staffing duties, including dealing with understaffing, refereeing disputes, firing employees, and administering disciplinary procedures.\n\n\u27a2 Plan and conduct new employee orientation to foster positive attitude toward organizational objectives.\n\n\u27a2 Verify and post all daily activity to include deposits, receivables, returns, and sale voids to general ledger.\n\n\u27a2 Performed accounts receivable duties including invoicing, researching charge backs, discrepancies, and reconciliations.', u""Teller Supervisor\nSentinel Federal Credit Union - Ellsworth AFB, SD\nMay 2005 to December 2006\n57706)\n\n\u27a2 Balance currency, coin, and checks in cash drawers at ends of shifts, and calculate daily transactions using computers, calculators, or adding machines.\n\u27a2 Balance currency, coin, and checks in cash drawers at ends of shifts, and calculate daily transactions using computers, calculators, or adding machines.\n\u27a2 Identify transaction mistakes when debits and credits do not balance.\n\u27a2 Monitor bank vaults and ATM to ensure cash balances are correct.\n\u27a2 Order cash to meet daily needs\n\u27a2 Receive and count daily inventories of cash, drafts, and travelers' checks.""]",[u'High school or equivalent'],[u'']
0,https://resumes.indeed.com/resume/7addd63e1bd0859f,"[u""VP of Operations\nGoldfinger's - Newark, NJ\nFamily owned retail childrens full service multi faceted department store."", u'Real Estate Assistant\nReMax - Short Hills, NJ', u'Real Estate BPO Appraiser\nDuanno Real Estate - Westfield, NJ']","[u'BA in Liberal Arts, Psychology']",[u'Syracuse University']
0,https://resumes.indeed.com/resume/0e8bc5a2abffc275,"[u'VP Operations\nFlame Control Coatings - Niagara Falls, NY\nJanuary 2017 to January 2017\nProvided operational leadership in plant layout, efficiency, scheduling, and business integration. Supported new key customer onboarding efforts.\n\n\u2022 Integration of acquired similar business in North Carolina\n\u2022 Instituted critical safety related elements', u'Director of Operations\nHenkel Corporation - Cleveland, OH\nJanuary 2001 to January 2016\nEssential leadership and operations expertise supporting core business and remote functions including Finance, SHE, QA, Purchasing, Product Development. Led 6-member direct team amid a facility wide 130-headcount. Drive shift in business and operations strategy to improve end customer service level and inventory control.\n\n\u2022 Transformed a site that was primarily packaging to a primarily mixing/blending after divestiture\n\u2022 Instituted Cultural Based Safety program\n\u2022 Process owner for multiple modules during business system migration to SAP\n\u2022 Integral to S&OP introduction\n\u2022 Key member of New Products Introduction team that included remote Product Management, Product Development, and Sales members\n\u2022 Due Diligence team member', u'Director of Operations\nLoctite Corporation - Des Plaines, IL\nJanuary 1998 to January 2001\n\u2022 Simultaneously directed all activities with associated technologies for 2 plants (IL and CO)\n\u2022 Interfaced with Sales group to help gain familiarity with integrated product offering\n\u2022 Point person for all transfer requirements once closure decision was made\n\u2022 Integral in business system migration to BPCS']","[u'BS in Chemical Engineering', u'in Entrepreneurship & Innovation Program', u'in Basics', u'in Leadership Performance Program']","[u'University of Illinois Champaign, IL', u'IESE', u'Cranfield University', u'University of Chicago']"
0,https://resumes.indeed.com/resume/5d1b81f8fc1a1aac,"[u'Insurance Representative\nMelissa Woodland State Farm - Gun Barrel City, TX\nMarch 2017 to February 2018\n-Calculate premiums and establish payment method.\n-Call on policyholders to deliver and explain policy, to analyze insurance program and suggest additions or changes.\n-Confer with clients to obtain and provide information when claims are made on a policy.\n-Contact underwriter and submit forms to obtain binder coverage.\n-Customize insurance programs to suit individual customers, often covering a variety of risks.\n-Develop marketing strategies to compete with other individuals or companies who sell insurance.\n-Explain features, advantages and disadvantages of various policies to promote sale of insurance plans.\n-Interview prospective clients to obtain data about their financial resources and needs, the physical condition of the person or property to be insured, and to discuss any existing coverage.\n-Monitor insurance claims to ensure they are settled equitably for both the client and the insurer.\n-Perform administrative tasks, such as maintaining records and handling policy renewals.\n-Seek out new clients and develop clientele by networking to find new customers and generate lists of prospective clients.', u'VP of Operations\nGA Logistics, Inc. - Mabank, TX\nJune 2016 to October 2016\n-Dispatch drivers on loads accordingly and monitor driver loading and unloading.\n-Direct contact with shippers and brokers to book all loads and ensure that they are within the range of driver\nDOT time clock.\n-Monitor safety logs, making every driver maintain 100% at all times.\n-All invoicing in Quick-books for Accounts Receivable and Accounts Payable.\n-Maintained all files and logs as per DOT regulations.\n-Research and contact shippers to haul from them directly.', u'Office Manager\nCowen Logistics - Dallas, TX\nMay 2010 to June 2016\n-Direct activities related to dispatching, routing, and tracking transportation vehicles, such as tractors and trailers.\n-Plan, organize and manage the work of subordinate staff to ensure that the work is accomplished in a manner consistent with organizational requirements and goals.\n-Direct investigations to verify and resolve customer or shipper complaints in a timely manner.\n-Serve as contact persons for all employees within the organization to facilitate issue resolution.\n-Collaborate with the owner and staff members in order to formulate\nand implement policies and procedures, goals and objectives.\n-Monitor operations to ensure that staff members\ncomply with administrative policies and procedures, safety rules, and government and DOT regulations.\n-Promote safe work activities by conducting safety audits and leading company safety meetings.', u'Customer Service Representative\nThe Brinkmann Corporation - Dallas, TX\nJanuary 2007 to March 2010\n-Resolve customer complaints via phone, email, mail, or social media. -Assist with placement of orders, refunds, or exchanges.\n-Recommended corrective plans and services to reduce customer complaints and improve customer satisfaction.\n-Key information into the system to compile work volume statistics for\naccounting purposes.\n-Checked accounting ledger and order postings for errors and made corrections when necessary.\n-Performed all other duties as assigned by the Manager of Customer Relations.']",[u'High school or equivalent'],"[u'Community High School Nevada, TX\nJanuary 2002 to January 2006']"
0,https://resumes.indeed.com/resume/08b56936fafc9ec9,"[u'Director of Vendor Operations\nParadigm Medical Network\nMarch 2016 to January 2018', u'VP of Operations\nLabgrowth - ESA\nMarch 2015 to May 2017']",[u'Some college in Elementary Education'],[u'Youngstown State University']
0,https://resumes.indeed.com/resume/3f769788c50e6234,"[u'CEO\nSplitrock Solar - Draper, UT\nJanuary 2006 to Present\nBuilt Splitrock Solar from the ground up to become a premiere LED and solar product\nmanufacturing and sales company. Invented and sold several unique solar power\ngeneration and LED lighting products. Trained and developed key distributors,\narchitects, customers, and dealers on the sales and integration of solar power integration and LED products.', u'VP of Marketing\nBarco Media - Logan, UT\nJanuary 2002 to January 2006\nLed a professional marketing communications, product marketing, and sales support\nteam that took the company from a startup to over $50 million dollars in sales in four\nyears.', u'VP of Marketing\nScream Design - Salt Lake City, UT\nJanuary 2000 to January 2002\nManaged the marketing team that developed an online portal for web developers and designers. Generated over one million unique visitors to the site monthly. Won the\naward from PC Magazine for the top web building tools site on the internet.', u'Director of Internet Operations\nBig Planet - Provo, UT\nJanuary 1998 to January 2000\nOne of the initial founders that integrated the first online ecommerce store for thousands of distributors and customers for Big Planet, a division of NuSkin International. This\nincluded web development, the application of social media tools, development of online\necommerce including internet operations, and implementation.', u'Senior Director of Marketing Communications/Training Director\nPhilips - Salt Lake City, UT\nJanuary 1983 to January 1998\nLed a team of marketing communications and product marketing professionals for seven\nPhilips technical broadcast equipment divisions. Training Director for technical broadcast\nproducts that was part of a team that won a technical Emmy Award for the first\nbroadcast 3D animation system.']","[u'MS', u'BS in Marketing']","[u'University of Utah Salt Lake City, UT', u'Utah State University Logan, UT']"
0,https://resumes.indeed.com/resume/0a0d8fe08a6574ce,"[u'General Manager/VP of Operations\nMomentum Chevrolet\nNovember 2015 to August 2017\nNumber 1 Chevy Dealership in NorCal zone.', u'General Manager/Partner/VP of Operations\nSands Chevrolet Surprise\nDecember 2008 to June 2014\nWe opened the largest Chevrolet Dealership in North America December 22, 2008 with a total of 20 employees and me. In just 5 short years we have grown into a top 50 Chevy store in the country finishing as high as 20th twice this year. Currently we employee 145 team members on our growing staff.\nWe opened our Kia store December 4th 2010 and just about to celebrate our 3rd birthday at Kia. I have been the Director of Operations for the both of our Surprise stores. We have grown Kia to a top 60 dealer in the country in just 3 short years.\nWe pride ourselves in growing our own people and providing them with opportunities as we grow.\nSands Chevrolet averaged 2.7 million per year during the 6 years I was there and the Kia store averaged 1.4 million per year. Our CSI was significantly over Region by more than 4 points at each store.', u'Managing Partner\nMidway Chevrolet\nSeptember 2004 to June 2008\nI moved to Arizona to become managing partner and help grow the Midway Chevrolet to one of the largest automotive dealerships in the country. During my 4 years there we were in the top 4 Chevy Dealers in the country and in the top 20 automotive dealerships nationally, all makes. With over 400 employees and annual revenues in excess of 300 million. We were able to set many records for the Van Tuyl Automotive Group including sales volume and profitability that still stand today. Our net profit for the 3 \xbd years was in excess of 31 million dollars and CSI was at or above region consistently.', u'General Manager\nCoggin Automotive Group\nJune 1992 to August 2004\nI began in the automotive industry in June 1992. Beginning as a sales consultant and working my way up to General Manager at the Coggin Automotive group in Jacksonville, FL, a subsidiary of the Asbury Auto Group. I had the opportunity to Manage Coggin Honda for 2 years and Coggin Nissan on Atlantic for 2 \xbd years. We managed to net 5.7 million at the Honda store in 2000 and we averaged 2.4 million the 2 \xbd years I was the General Manager of Coggin Nissan on Atlantic Blvd. Our CSI was consistently 4 to 7 points over Region at the Nissan Store and 3-4 points over at the Honda store.']",[u'High school or equivalent'],[u'']
0,https://resumes.indeed.com/resume/f9eccb65fbcaa9dd,"[u'VP of Marketing Operations and Product Marketing\nEBSCO INFORMATION SERVICES - Ipswich, MA\nJanuary 2016 to Present\nWork with internal and external stakeholders (database partners) to develop, execute and measure marketing plans. Oversee Marketing Operations team, which manages our project management system and the scheduling process.', u'VP of Corporate Human Resources\nEBSCO INDUSTRIES, INC\nJanuary 2015 to January 2016\nLed the regional HR team for EBSCO Industries, a privately held company with 5,500 employees\nworldwide working in a range of businesses.\n\n\u2022 Researched and developed a performance appraisal solution that aligned with company objectives;\nsupported move to agile development; and allowed flexibility for different businesses.\n\u2022 Developed a business partner structure for the regional HR team that improved service.\n\u2022 Launched a comprehensive company-wide employee branding campaign, ""What\'s Possible"" that\nimproved the presentation of the company, culture, and benefits to prospective employees.', u""VP of Human Resources\nEBSCO INFORMATION SERVICES\nJanuary 2004 to January 2015\nIdentified and developed the U.S. HR team that supported the rapid growth of EBSCO's largest division.\nHeadcount grew to 3,500 (an average of 12% annually), through organic growth and acquisitions.\n\n\u2022 Developed strategic objectives aligned with company goals which measured and improved morale,\nreduced unwanted turnover, and reduced the time to fill challenging positions.\n\u2022 Coached managers and modernized the performance appraisal process which doubled the completion rate, enriched the quality of feedback, and resulted in performance improvements.\n\u2022 Grew the talent acquisition team, which effectively filled an average of 300 positions per year, and implemented analytics to improve the effectiveness of recruitment advertising spending.\n\u2022 Completed HR due diligence and successfully onboarded six acquired companies (approximately\n650 employees at 8 locations) over the span of 10 years.\n\u2022 Launched a suite of training programs that reduced ramp-up time for new managers.\n\u2022 Ran employee satisfaction surveys which resulted in improvements to benefits and paid time off that had a positive impact both on satisfaction and on hiring.\n\nBeth M. Howell | 978-998-5872 | bethfromnshore@gmail.com"", u'Director of Customer Satisfaction\nEBSCO INDUSTRIES, INC\nJanuary 1999 to January 2004\nHired and developed a team of technical and customer service professionals supporting CD-ROM\nproducts and an online research database hosting service.\n\n\u2022 Led the development of in-house training and career paths that grew and retained individuals.\n\u2022 Created a self-serve support site which freed resources to handle the most complex issues.\n\u2022 Measured service levels and improved the process of assessing, triaging, tracking, and resolving\ncustomer issues, improving overall customer satisfaction.\n\u2022 Managed large scale projects which improved the customer experience.', u'Editor/Product Manager\nEBSCO INDUSTRIES, INC\nJanuary 1996 to January 1999\nEdited content, and managed database projects that increased sales in the corporate market.', u'Marketing Coordinator/Communications Manager\nEBSCO INDUSTRIES, INC\nJanuary 1994 to January 1996\nDeveloped leads through regional marketing mailings which increased sales and drafted a promotional\nnewsletter and press releases which improved customer awareness of products and services.']",[u'Bachelor of Arts in English'],"[u'College of William & Mary Williamsburg, VA']"
0,https://resumes.indeed.com/resume/1dfa0b0677eab017,"[u'Project Manager/Estimator\nRescon - Colorado Springs, CO\nFebruary 2017 to Present\nOversee projects, managed interior and exterior demolition snd rebuild, mold scopes and mold remediation daily safety inspections and implication, insure budgets are met, xactimate estimating,\nsafety procedures. Fire and smoke cleans, final construction cleans, Mitigation estimates, oversee vehicle maintenance program.', u'VP of Operations\nDk Konstruction - Colorado Springs, CO\nApril 2016 to February 2017\nOversee projects, managed interior and exterior demolition, mold scopes and mold remediation and rebuild daily safety inspections and implication of safety procedures, insure budgets are met, payroll, hire and firing, xactimate estimating, marketing, implement\nsafety procedures. Fire and smoke cleans, final construction cleans, Manage 25 employees', u'Mitigation supervisor\nRestoration Logistics/ CRS - Fountain, CO\nMay 2011 to April 2016\nHiring, firing, training, estimating, running restoration jobs start to finish, mold remediation, meeting with adjusters, marketing, asbestos abatement, overseeing rebuilds,managed 8 employees.', u'Restoration Manager\nPaul Davis Restoration - Colorado Springs, CO\nJune 2009 to May 2011\nHiring, training, estimating, mold, sewage, bio hazard, demo, rebuilds, Xactimate.']",[],[]
0,https://resumes.indeed.com/resume/5b90ad2ccfa0a72f,"[u'Director of Operations/VP Of Operations\nCRM Companies - Seattle, WA\nJanuary 2015 to March 2018\nComplete accountability for the start up of the local Franchise - MOD Pizza. Accountabilities were all inclusive and included, Site Selection, LOI, Lease Negotiations, Construction, Staffing, Training, Admin Policies, New Store Openings, Marketing, Social Media Marketing, and successful ongoing operations of all open units.\n\u27a2 Successfully Opened 10 new units in one year\n\u27a2 Established all HR processes to include Handbooks, Review Processes, On Boarding, Orientations\n\u27a2 Established Admin processes to include Food Safety, ABC Compliance, Banking, Scheduling, Training, Promotions, Financial Review Process, Structured P&L\n\u27a2 Grew MOD Certified All Star training teams to lead in store training for new units\n\u27a2 Hired and Trained all Management as well as new store opening teams\n\u27a2 Wrote and conducted New Hire Orientations\n\u27a2 Was Awarded Highest Franchisee Opening Week Sales Plaque by Scott Svenson\n\u27a2 Drove a consistent 4.9 Social Media Rating through developing a People First Culture and Connecting with Guests', u'Franchisee of 129 Pizza Hut Restaurants - Region Vice President\nRAGE Pizza Huts - Raleigh, NC\nJanuary 2011 to January 2015\nDirect accountability for the NCE region of Rage as well as leading company-wide initiatives to improve process and results.\n\n\u27a2 Increased sales 12 % by driving a People First Culture - The Why Behind What We Do, driving four wall Brand Basics, and improving unit leadership through coaching, leadership summits, and building Team capabilities']",[u'Certification in Root Causes and establishing S.M.A.R.T'],"[u'Structured Management Training program to include Orientation Kansas City, KS\nJanuary 2007 to January 2011']"
0,https://resumes.indeed.com/resume/afe0952fb0193cc9,"[u""Chief Financial Officer\nIDEAL INTERIORS GROUP, LLC - New York, NY\nJanuary 2008 to Present\nNew York\nTurnaround - Minority General Contractor specializing in commercial projects. I am responsible for all financial\ndecisions, subcontractor relationships, legal issues and the company's contracts.\n\u2022 Vendor and subcontractor negotiations resulting in over 1 million in debt reductions and 3 million in debt\nrestructuring achieved.\n\u2022 Negotiated with institutional & private equity lenders to eliminate the principal's personal risk and avoid\ncatastrophic legal battle.\n\u2022 Obtained a 7 figure line of credit and ability to bond.\n\u2022 Restructured the business to streamline processes and reduced expenses with no interruption in service\ndelivery, better control of receivable payments and cost control of subcontractors.\n\u2022 Eliminated AP delinquency of all core vendors making sure all necessary services were maintained.\n\u2022 Compressed the billing cycle back to contract terms creating positive cash flow reducing stress on the organization allowing the staff to focus with a positive attitude.\n\u2022 Negotiated settlements for outstanding debt to the Mason Tenders Union fending off legal actions. As a result, the company gained good status with the union and continues projects with union labor."", u'Chief Operations Officer\nSTAR SCREEN INTERNATIONAL CORP - Longwood, FL\nJanuary 2005 to January 2007\nStartup - Star Screen was a Design/Build firm specializing in aluminum screen fabrication. I was responsible for the formation and all inside operations including financial, HR, facilities and fabrication.\n\u2022 Successfully planned and implemented all aspects of the start up of the new corporation.\n\u2022 Hired all Senior Sales, Design, Engineering, Project Management, Production and Installation staff.\n\u2022 Set up all vendor contracts and all business processes necessary to run the construction business.\n\u2022 Signed 5 million dollars in contracts within the first 6 months of start up date.\n\u2022 Secured a $1,600,000 line of credit.', u'VP. Finance\nSTARNET INC - Longwood, FL\nJanuary 2003 to January 2004\nM&A Restructure - Starnet was a public company that manufactured of aluminum space frames for large scale\nArchitectural applications. I controlled all financial strategies, took the company private for the eventual sale of the company.\n\u2022 Restructured the company by focusing on sales, productivity and implementing sound business practices. I\nmade the company profitable within 6 months of engagement.\n\u2022 Reorganized financial and administrative aspects of the company allowing for accurate reporting.\n\u2022 The company credit had been eliminated. I established payment schedules and new contracts to ensure\nsteady supply of raw materials.\n\u2022 Renegotiated customer contracts and sales commission creating a positive cash flow.\n\u2022 I was responsible for the strategy to take the company private which was critical to the future sale of the company.\n\u2022 Implemented all aspects of the sale of the company, including negotiating all agreements and coordination of all Due Diligence.', u'VP International Business Development\nTRITIUM CARD SERVICES - New York, NY\nJanuary 2002 to January 2003\nSales/Marketing - Tritium was a debt collection agency specializing in skip tracing. I was responsible to identify and negotiate terms and conditions in order to outsource work with partners in India, China and Ireland.\n\u2022 Developed the plan and implemented the formation of a relationship with an international company as both,\na partner and outsource services vendor.\n\u2022 Negotiated and managed the acquisition and merger with an offshore entity.\n\u2022 Organized and planned the future marketing and sales strategy of the company.\n\u2022 Evaluated potential risk of new programs to branch the company into new areas outside of collections.', u'VP of Mergers and Acquisitions\nLANCO SOLUTIONS INC - Orange, NJ\nJanuary 2000 to January 2002\nM&A - Lanco was an IT staffing and solution company purchased by an Indian conglomerate. I was responsible for the Due Diligence process during the acquisition of companies as well as the integration of staff after the\npurchase.\n\u2022 Managed the acquisition and merger of 4 additional companies.\n\u2022 Produced monthly revenues sales management staff and controlled the P&L.\n\u2022 Renegotiated customer and representations contracts and sales commissions increasing 70% of cash flow.\n\u2022 Responsible for integration and relationship with new entities and other subsidiaries of the company.', u'President\nROXBURY INDUSTRIES CORP - Queens, NY\nJanuary 1979 to January 2000\nOwner - Roxbury was one of the first fully computerized knitwear manufacturers in the US. I was responsible for the financial, fabrication, technology and sale of the company.\n\u2022 Became a significant player in the knit headwear industry within 4 years.\n\u2022 Gained NFL, MLB and NBA licensing for several categories\n\u2022 Profitable every year of its existence with credit lines to ensure steady supply of raw materials.\n\u2022 Developed customer, vendor, bank and financial institution relationships resulting in a 15.5 million line of credit.']",[u'Bachelor of Science'],"[u'City College of New York New York, NY\nJanuary 1972 to January 1976']"
0,https://resumes.indeed.com/resume/91999b275d3d25a0,"[u'Director\nRetail Energy Markets\nApril 2017 to Present\nPlan and schedule project timelines and milestones for market expansion in both electric and gas commodities in Illinois, Ohio and Maryland to increase client market share and revenue in deregulated energy markets.\nCoordinate and lead production and development resources to ensure deliverable timelines are met and within stakeholder budget requirements. Handle client escalations if projects are behind schedule or if requirement change.\nMonitor and report on progress to stakeholder of projects timelines, quality assurance testing and documentation to meet production deployment deadlines.\nReconciliation of project and support hours to ensure effective resource allocation based on stakeholder Statement of Work and change control management.\nTraining of software application for new clients of all system process from initial system configurations through customer lifecycle.', u'VP of Operations\nV247 Power Corporation\nJanuary 2016 to March 2017\nUtilized multiple technologies with third party vendors to increase operational efficiency via system automation to increase revenue and reduce staff budget.\nEvaluation and redesign of organization hierarchy to improve operations accountability while creating a team environment.\nAudit of invoices, notifications, website and call center to ensure operations adhered to strict Public Utility Commission of Texas codes and guidelines. Created internal documentation and educated staff regarding PUCT code.\nCreation of required monthly, quarterly and annual reports to Public Utility Commission of Texas and Department of Energy of operational revenue and state and federal reporting requirements.\nConducted biannual employee performance reviews to assess KPIs and set personal goals to increase industry knowledge and expand employee opportunities.', u'Senior Project Manager/Trainer\niSIGMA\nFebruary 2010 to December 2016\nProject manager for clients servicing in ERCOT, PJM, MISO and ISO deregulated electric and gas markets.\nOversee client programming customization projects: change requests, development, User Acceptance testing and production migration. Work closely with clients and internal development team to ensure all project deadlines are met on or ahead of schedule.\nWork closely with client who was awarded the J.D Power and Associates award for customer satisfaction for three consecutive years.\nResponsible for training of new clients to ensure knowledge transfer of the system prior to go-live date in production software.\nDocument creation for client training materials, customization requests and internal system upgrades.\nConduct demonstrations of software package for prospective clients in both regulated and deregulated industries.', u'Director of Operations\nAPNA Energy\nSeptember 2007 to January 2010\nResponsible for all aspect of operations for retail electric provided including customer service, invoice and notification generation, ERCOT market transaction and collections.\nOversaw training of new employees to ensure understanding of retail electric market and business practices.\nResponsible for organizational compliance with Public Utility Commission of Texas and ERCOT market standards.', u'Operations Manager\nTriEagle Energy\nSeptember 2006 to September 2007\nResponsible for customer service, invoice and notification generation with third party vendor and ERCOT market transactions.\nWorked closely with third party software provider to improve system functionality and increase efficiency of operations']","[u'Master of Public Administration in Non-Profit Management/Organizational Management', u'Bachelors in Business Administration in Business Administration']","[u'Drake University\nJanuary 2002 to January 2003', u'William Penn University\nJanuary 2000 to January 2002']"
0,https://resumes.indeed.com/resume/f94acdeba25ecc7a,[],[],[]
