,resume,work_exp,edu,univ
0,https://resumes.indeed.com/resume/d5800138b2fc0851,"[u'Community Admissions & Marketing Director\nWest Revere Health Center & Woodbriar Health Center\nNovember 2017 to Present\n\u2022 Collecting and completing necessary paperwork in a timely manner.\n\u2022 Checking all insurance verifications before admission\n\u2022 Responding to questions regarding facility and services\n\u2022 Working very closely with all case managers at the hospitals\n\u2022 Providing many marketing events on monthly bases such as running community support group meetings, sponsoring local senior centers, fundraising events networking events at facility etc.\n\u2022 Worked closely with my management team on concerns and focused on resident center care.\n\u2022 Create a patients profile\n\u2022 Developed Relationships within all areas of the Health Care industry\n\u2022 Developed relationships with town leaders became a member of the Chambers of commerce\n\u2022 Targeted areas of weaknesses within the facility to increase the appeal of the facility to potential residents.\n\u2022 Established relationships with patients families and friends to build trust and referrals\n\u2022 Increased the average daily census from 70 to 115 during my first few months as Admissions Director', u""Activities Director/ Recovery Coach / Marketing\nMedford Rehabilitation and Nursing Center\nSeptember 2015 to February 2017\n\u2022 Created several creative programs to promote residents' well-being\n\u2022 Invited prominent guest speakers to deliver speech on various interesting topics\n\u2022 Coordinated with medical experts in arranging events\n\u2022 Evaluated and delivered residents' needs\n\u2022 Scheduled and executed activities on a monthly basis\n\u2022 Communicated with residents daily and encouraged them to put forward their demands\n\u2022 Worked with individual resident and in groups\n\u2022 Incorporated necessary physical exercise collaborating with physical therapists\n\u2022 Promoted social interaction and encouraged cognitive processes\n\u2022 Accommodated needs of every single residents while planning activities\n\u2022 Maintained books and records of activities and reviewed their goals of residents\n\u2022 Acted as a role model for clients by exhibiting positive behaviors.\n\u2022 Led group therapy sessions consisting of 25 to 30 adults focusing on recovery related material.\n\u2022 Communicated with local agencies, courts and employers regarding client involvement and attendance in programs..\n\u2022 Conducted individual counseling sessions to address physical, mental, social and emotional problems caused by substance abuse.\n\u2022 Selected and compiled relevant information and resources for clients to support them in overcoming mental and emotional problems."", u'Program Director\nLighthouse Nursing Home Center\nJuly 2014 to August 2015\n\u2022 Assess residents and participate with the activity director in formulating an individual plan of care for each resident\n\u2022 Prepare a monthly calendar of activities written in large print and posted in a prominent location that is visible to residents and visitors\n\u2022 Assure that at least thirty (30) minutes of staf time is provided per resident per week for activities duties\n\u2022 Recruit, train and supervise volunteers when appropriate.', u'Activities Director / Marketing Director\nAnne mark Nursing Care Center\nMay 2009 to March 2014\n\u2022 Responsible for overseeing activities assistants and volunteers\n\u2022 Manage budget monthly and meeting\n\u2022 Responsible for monthly calendar and newsletters\n\u2022 Run support group meetings monthly and provide guest speakers\n\u2022 Responsible for in-services for Cna\'s and other members of the team\n\u2022 Established a one to one relationship with many of the resident\'s family members and always provided an open door policy\n\u2022 Manage the dementia room and fixed the room up to make it more bright full for the residents and called it the ""Garden Room"" made butterflies for each resident in the room and put up lots of garden type pictures etc.\n\u2022 Work closely with the food service director and supervised our ""social dining program"" daily, and had many functions.\n\nReferences will be made available upon request']","[u'in Social Work', u'Diploma']","[u'North Shore Community College\nJanuary 2004', u'Everett High School\nJanuary 1999 to January 2003']"
0,https://resumes.indeed.com/resume/3905b6d9bc8a8226,"[u'Marketing Director\nMitchell Ranches - Sanderson, TX\nJune 2016 to Present\n\u2022 Developed web-site for large agriculture company.\n\u2022 Provided photography, write-ups and coding for web-site.\n\u2022 Maintain updates for web-site as necessary.\n\u2022 Develop commercials for company when needed.\n\u2022 Help run Facebook with herd manager.', u""Curator's Assistant\nChestnut Square - McKinney, TX\nJune 2014 to December 2014\n\u2022 Identified, dated and researched donated items for curator.\n\u2022 Imputed information about historical items in computer system.\n\u2022 Led tours of historic homes. Answered inquires from public about archiving.\n\u2022 Cleaned, archived and assisted with display set-up of historic items.\n\u2022 Preserved and packaged artifacts for storage.\n\u2022 Assisted in set-up, operation and cleanup of fundraising events for museum.""]","[u'in History', u'']","[u'Clark University Worcester, MA\nMay 2019', u'Clark University Spree Day Volunteer']"
0,https://resumes.indeed.com/resume/82281c6699afd856,"[u'Marketing/Marketing Director\nFox Creative, Inc - Rochester, NY\nJanuary 1999 to Present\nManage and operate boutique marketing, brand strategy and sales promotion firm specializing in solutions to local businesses. Project leadership experience includes employee and subcontractor\nmanagement; new business development; and creative service delivery - from authoring web\ncontent to extensive design of campaign concepts and collateral pieces.\n\u2022 Devised and implemented an integrated marketing plan for SENIOR FITNESS, INC., a nationally- recognized senior fitness team led by author/expert, Dr. Betty Perkins-Carpenter. Facilitated\npublication of a best-selling fitness book, How to Prevent Falls; trademarked and promoted ""Six- Step Balance System"" and identified sales channels for related products. Secured PR coverage on\ntelevision, radio, print and lecture circuits.\n\u2022 Designed and developed ROCHESTER ROTARY\'S SUNSHINE CAMP newsletter to enhance\nfundraising efforts. Modified newsletter to included gift-giving envelope with credit card option and utilized techniques to improve the publication\'s visual and emotional appeal.\n\u2022 Repositioned/rebranded GPB DISTRIBUTING, a manufacturer struggling to regain markets lost\nto competitors overseas. Emphasized product quality, support and innovation.\n\u2022 Guided a digital camera startup, CRYSTAL DIGITAL, through marketing and branding strategies.\nWon product placement on Wal-Mart shelves, the nation\'s largest retail chain, by creating on- message corporate branding elements - from packaging design to media kits. Helped advance\nearnings to $2M annually; company eventually sold at a profit to a competitor.\n\u2022 Created numerous strategies to promote safe digging/excavation for USA NORTH that included\nan innovative two-state direct marketing campaign that reached thousands of households and produced record-level call volumes to utilities.\nMobile: 585.524.6046 | Email: wfox0708@gmail.com', u""Brand Manager\nFox Creative, Inc - Rochester, NY\nJanuary 2008 to December 2008\nDISTRICT. Redefined district identity by creating interactive brochure packet; correlating mes- saging into new web content, graphic concepts and multiple direct mail pieces - an effort that\nresulted in $90K in donations and a dramatically improved district image.\n\u2022 Designed SPORTS IN/VIOLENCE OUT program, a growing movement to reduce violence in youth sports. Coordinated creation and production of collateral pieces, including billboards and\npromotional products.\nHigh Falls Brewing Company Rochester, NY\nBrand Manager (January 2008-December 2008)\nRecruited to apply diverse marketing knowledge to company's marketing functions and to oversee\nbrand management of assigned products that had traditionally under-performed in their product\ncategories. Served as a liaison between marketing vendors and accounting following a budgeting\nbreach that nearly dissolved hard-won relationships. Negotiated terms with management to partially satisfy vendor invoices.\n\u2022 Managed national brand accounts with the goal of repositioning and rebranding multiple product\nlines. Increased Dundee brand sales 60% and boosted it to #2 spot nationwide in craft-pack sales.\n\u2022 Built and oversaw an intricate data matrix that aided in forecasting printing costs. Facilitated a double-digit cost reduction in paper and printing expense.\n\u2022 Developed customized online tools designed to aid nationwide sales and distribution teams in accessing customer relationship management data vital to the sales function."", u'Assistant Marketing Director\nThe Westerfelds, Inc - Rochester, NY\nJanuary 1993 to January 1999\nHired by boutique advertising agency serving an array of small- to high-profile business interests,\nincluding Oak Hill Country Club, Valley Manor, Security Products, RGRTA, Doyle Chevrolet, Koerner\nFord and Underground Facilities Protection Organization (UFPO).\n\u2022 Led concept and design of promotional projects for 1995 RYDER CUP and 1998 US AMATEUR\nGOLF TOURNAMENTS. Promoted and sold corporate hospitality packages to local and national\ncompanies. Developed and implemented promotional campaigns, including billboards, POS, radio\nand print ads. Achieved 100% sell-out of event tickets, VIP passes, hospitality tickets and corporate tents.']",[u'Bachelor of Business Administration in Marketing'],[u'ROCHESTER INSTITUTE OF TECHNOLOGY']
0,https://resumes.indeed.com/resume/bc10b8d9bbde65d4,"[u'Marketing Director/ Office Manager\nUniversity of Houston\nDecember 2014 to Present\nRetailing and Consumer Science Empower Pediatric Therapy - December 2014 - Present\nAnd Merchandising Develop, manage and maintain current information for company web site\nCreate and implement office policies and procedures for effective and efficient\nwork environment', u'University of Houston\nJanuary 2018 to February 2018\nOrchestrate all marketing material to achieve patient growth and retention.\nAssociate Degree Composed marketing material for Ad placement in Swoon Magazine\nBusiness Administration (formerly Absolutely Memorial) January and February 2018 issues.\nFormulate and submit claims with daily interaction with prominent insurance companies\nOversee staffing needs and develop daily schedule and monthly work schedules.\nSupervised and coordinated payroll']","[u""Bachelor's""]",[u'']
0,https://resumes.indeed.com/resume/49f9b890432a67a2,"[u'Marketing Director\nGreater Delray Beach Chamber of Commerce - Delray Beach, FL\nNovember 2017 to Present']","[u""Bachelor's""]",[u'']
0,https://resumes.indeed.com/resume/c7525fa434140dbc,"[u""Director of Marketing\nBeacon 360 Management - Columbus, OH\nJuly 2015 to Present\nDefine goals & marketing objectives for 32 federally funded single asset corporations. Create marketing & capital funding campaigns. Manage grant requests, resulting in $2.5MM in program funding. Launch Harriet's Hope program (Federal housing for human trafficking victims). Oversee strategic partnerships from inception to completion. Define & validate organization's brand & value proposition across partnership channels. Be the face of the organization. Responsible for communication strategy of property portfolio & service program positioning. Identify growth opportunities. Create content for print/digital/media collateral and mange distribution channels.""]",[u'MBA in Marketing'],[u'Xavier University']
0,https://resumes.indeed.com/resume/2fa12d06848247fc,"[u'Marketing Intern\nDue North Consulting - Scottsdale, AZ\nNovember 2017 to February 2018\nBuilt relationships with potential customers via email, phone calls, and door to door interaction. Assisted in online and in store marketing campaigns.', u'Manager/Marketing Director']","[u""Bachelor's program in Business Technology"", u'High school or equivalent']","[u'ASU Gilbert, AZ\nJanuary 2016 to March 2019', u'']"
0,https://resumes.indeed.com/resume/f0fb887b516c8fb9,"[u'Marketing Specialist\nJIR Corp - North Myrtle Beach, SC\nJanuary 2017 to Present\nSocial media post creation\n\u25c6 Knowledge of all Adobe Suite products\n\u25c6 Knowledge of all Microsoft Office products\n\u25c6 Photography and editing\n\u25c6 Blog and copywriting and SEO\n\u25c6 Image and graphic design\n\u25c6 Logo creation\n\u25c6 Videography', u'Marketing Director\nChick-fil-A - Glen Burnie, MD\nJuly 2015 to September 2016\nSocial media post creation\n\u25c6 Proven path of increase in sales\n\u25c6 Building the brand, locally, state, and nationally\n\u25c6 Photography and editing\n\u25c6 Event coordination, creation, and execution\n\u25c6 Customer service']","[u'Bachelors of Science in Marketing', u'Associates of Science in Marketing']","[u'Frostburg State University\nDecember 2014', u'Harford Community College\nMay 2012']"
0,https://resumes.indeed.com/resume/0a73e5ab4f9ff415,"[u'Marketing Consultant\nLos Angeles, CA\nApril 2016 to Present\nImprove clients marketing initiatives utilizing my extensive background with luxury brands.', u""Director of Marketing\nSotheby's International Realty, Inc. - Beverly Hills, CA\nAugust 2004 to April 2016\n\u2022 Held senior position on the corporate team on all aspects of marketing including staff and agent training, print and digital advertising design and implementation, website content and design, agent support materials and initiatives, intranet content, and agent and listing promotion.\n\u2022 Improved marketing staff and initiatives for 43 offices, covering 13 markets nationally, supporting more than 1,800 agents, by leading the team nationally, finding biggest talent to hire, mentoring and guiding field members and by hosting annual regional marketing meetings.\n\u2022 Found great savings annually on the multi-million dollar regional marketing budget by negotiating best rates and finding appropriate targeted placements, including print and digital ad buys, events, sponsorships, and production of marketing materials.\n\u2022 Increased agent retention and recruiting by assisting local brokerage managers present the company value proposition and marketing updates to small and large groups, by organizing agent networking opportunities and continuing education events and by participating in monthly manager recruiting meetings.\n\u2022 Identified best and most cost effective outside vendors including companies that provided digital and print promotions, web design, intranet creation and hosting, public relations and advertising."", u'Creative Director\nMarmillion + Company - Los Angeles, CA\nJanuary 2000 to August 2004\n\u2022 Oversaw all design and print production for boutique strategic communications firm.\n\u2022 Designed innovative collateral materials for 40+ clients, including: logo and visual identity, business papers, brochures, publications, postcards, print advertising, event staging, exhibits, signage, websites and video production.\n\u2022 Reduced both company and client budgets by identifying and managing superior outside print vendors to include highest level of product and service.']",[u'B.A. in Social Psychology'],"[u'Vassar College Poughkeepsie, NY']"
0,https://resumes.indeed.com/resume/737a147432cb39b7,"[u'MARKETING DIRECTOR\nDNV GL ENERGY\nJune 2009 to Present\nResponsible for the development and management of marketing programs supporting Sustainability, Energy Efficiency and Demand Response for North American clients. Focused on brand awareness, customer engagement and retention, and program growth. Managed a team of marketing professionals executing multichannel marketing campaigns including direct mail, events, digital marketing, social media, SEO and paid media with an annual budget of $4 million.\n\n\u2022 Developed digital marketing strategy increasing brand awareness 24%\n\u2022 Led content marketing strategy and execution including website, social media, and video from awareness through conversion process\n\u2022 Exceeded website visit goal by 200% while lowering cost per click and cost per sale\n\u2022 Improved site visit conversion rate by 50% from previous year\n\u2022 Reduced administrative expenses 20% by developing interactive self-service web tools\n\u2022 Utilized big data predictive modeling techniques to segment customers reducing direct marketing expense by 20%\n\u2022 Raised customer satisfaction 17% through interactive web tools, high-touch phone and in-person consultation program\n\u2022 Launched automated marketing system including microsites, digital video, radio, and automated email programs\n\u2022 Generated over $1 million in incremental revenue via new product launches resulting in 17 projects in 2017', u'DIRECTOR MARKETING STRATEGY\nCONSTELLATION NEWENERGY\nMarch 2004 to October 2008\nConsolidated 8 regional marketing offices into one central marketing organization and implemented a common methodology for campaign development and implementation. Efforts led to CNE becoming the largest competitive energy supplier in North America.\n\n\u2022 Opened the Midwest territory, leading the marketing and branding efforts generating $27 million of new sales in the first year\n\u2022 Slashed marketing expenses by 23% through department consolidation and contract negotiation without staffing reduction\n\u2022 Raised brand awareness 11% year over year through an integrated marketing campaign\n\u2022 Managed integrated marketing campaigns generating $5 million of incremental gross margin with a marketing ROI of 1.5\n\u2022 Improved data delivery time by 2 days with a self-service portal for field sales\n\u2022 Led product team launching 16 new products with first year revenue of $7.5 million\n\u2022 Saved $1.2 million annually by reducing error rates 15% through data quality initiatives\n\u2022 Designed an incentive based outbound call program resulting in a 40% close rate and increased small customer participation over 18% generating $12.5 million in revenue\n\u2022 Reduced customer churn by 15% through a proactive email upgrade/renewal program', u'PRODUCT MARKETING MANAGER\nDTE ENERGY TECHNOLOGIES\nApril 2001 to August 2003\nResponsible for managing all product and marketing related functions for external combustion, advanced reciprocating engine and high efficiency diesel driven power generation product lines. Had full profit/loss responsibility for the product lines. Developed business plans for the product lines coordinating development, customer support, marketing, and finance\n\n\u2022 Generated $6 million in annual revenue from 3 product lines\n\u2022 Increased sales by $30 million by negotiating private label sales agreements\n\u2022 Delivered 2 new product lines to market on time and under budget by 10%', u""SALES MANAGER\nDETROIT DIESEL CORP\nApril 1999 to April 2001\nResponsible for directing the sales and marketing efforts of the domestic and international Detroit Diesel distributor network for industrial stationary power with a department sales volume approximately $75 million per year.\n\n\u2022 Developed new marketing programs to identify customers and expand product lines\n\u2022 Signed General Electric, Generac Corp, and Alaska Diesel Electric as new OEM accounts creating $15 million in incremental business\n\u2022 Managed DDC's largest OEM account with sales in excess of $50 million per year""]","[u'MBA in MBA', u'BACHELOR OF BUSINESS ADMINISTRATION in BUSINESS ADMINISTRATION']","[u'LAWRENCE TECHNOLOGICAL UNIVERSITY', u'NORTHWOOD UNIVERSITY']"
0,https://resumes.indeed.com/resume/a2b6152425d818a2,"[u'Dir. Sales & Marketing\nKnight Composites\nNovember 2016 to December 2017\n+ Development of Annual Marketing programs\n+ 500% email audience growth in less than 6 months\n+ 33% facebook and instagram growth mo/mo\n+ 30% reduction in web bounce rate yr/yr\n+ 200% increase web conversions yr/yr\n+ Top 5 SERP for industry keywords in 3 mo.', u'Marketing Director\nCyclone Bicycle Supply\nDecember 2014 to November 2016\n+ Departmental Budgeting/Planning\n+ 2x industry avg - Amazon Keyword Campaigns\n+ 200% facebook and instagram growth yr/yr\n+ 90% acct retention -> post competitor acquisition\n+ Web, Blog and Social content management\n+ Management of teams across time zones', u'Marketing Manager\nRenovo Hardwood Bicycles\nJune 2014 to December 2014\n+ 150% email audience in less than 3 months\n+ 125% increase in web conversion yr/yr\n+ Front end web redesign\n+ Web copy rewrite for SEO']",[u'Bachelor of Science in Business and Economics'],[u'West Virginia University\nJanuary 1994']
0,https://resumes.indeed.com/resume/e0c129dbf6910cc7,"[u""Marketing Director\nTruliant Federal Credit Union\nJanuary 2017 to Present\nLead a cross-functional team responsible for all internal and external communications, marketing and advertising efforts in the credit union's five markets of operation. Develop and provide direction for all materials designed to raise awareness of the credit union, establish and enhance the brand's identity, and promote Truliant's products and services to target audiences among current and potential members. Responsibilities include public relations, internal communications, social media, in-branch marketing, print and digital advertising, crisis communications, community affairs and issues management."", u""President\nUpstream Public Relations\nDecember 2012 to January 2017\nProvided clients of all sizes with public relations/corporate communications advice, counsel and support. Developed and executed comprehensive marketing, advertising and communications campaigns and programs designed to exceed clients' communications goals to support their individual needs. Clients included organizations in the financial, education, packaged goods, restaurant, hi-tech, manufacturing, office supplies, real estate and sporting goods industries. Services included:\n\n\u2022 Public relations\n\u2022 Issues management\n\u2022 Crisis communications\n\u2022 Product publicity\n\u2022 Executive media training\n\u2022 Social media\n\u2022 Reputation management\n\u2022 Corporate branding""]",[u'Bachelor of Arts in Communication Studies'],"[u'University of North Carolina at Wilmington Wilmington, NC\nMay 1998']"
0,https://resumes.indeed.com/resume/644a5737d79ab875,"[u'Sr. Marketing Director\nBTX Technologies\nNovember 2011 to December 2017\nResponsible for planning, directing and managing all BTX marketing strategies, programs and initiatives to drive corporate growth. In addition to providing the visionary leadership, I developed and executed the tactical plans for the organization and managed the marketing staff.\n\u2022 Increased overall profit margins by 3% by analyzing low-margin products and measuring against competition.\n\u2022 Launched over 15 new product lines that increased BTX business by 25%.\n\u2022 Key team member for planning and designing the BTX Room Scheduling solution, BookIT and customer consignment program.\n\u2022 Leveraged cost-effective marketing management and vendor negotiations to end each year an average of 10% under-budget.', u'Marketing Director\nOctober 2000 to November 2011\nDeveloped and executed a bi-yearly comprehensive marketing communications strategy to promote the company and its product offerings, adjusting to the competitive and market conditions.\n\u2022 Grew business from start-up to 30M.\n\u2022 Won a dozen industry awards, delivered over 100 press announcements, 30 by-lined articles, oversaw 20 speaking sessions, and had over 150 mentions in 25 publications.\n\u2022 SEM campaign included PPC advertising and landing page optimization increasing lead funnel traffic over 25%.\n\u2022 Developed hundreds of pieces of sales collateral to support the product and corporate message.']",[u'Associate'],[u'']
0,https://resumes.indeed.com/resume/2476c05a0987b045,"[u'Marketing Director\nZipMeUp - Dublin, OH\nMay 2015 to Present\n\u2022 Effectively use Facebook, Twitter and Pinterest to market the product and gain followers.\n\u2022 Created a blog to gain interest from buyers to discuss fashion and lifestyle tips.\n\u2022 Met with boutiques to demonstrate, discuss and sell the product.']",[u'Bachelor of Science in Business Administration'],"[u'Ohio Northern University - James F. Dicke College of Business Ada, OH\nSeptember 2013 to March 2017']"
