,resume,work_exp,edu,univ
0,https://resumes.indeed.com/resume/3b54a834f5b23b2d,"[u'Engineering Assistant II\nAlabama Department of Transportation - Mobile, AL\nOctober 2017 to Present\nState Engineer inspectors has to monitor all aspects of construction of roads and bridges. Learning all specification about roads and bridges through state spec book.', u""General Labor\nMortenson Construction - Huntsville, AL\nAugust 2017 to Present\nGeneral Labor (40+ hours/week) Redstone Arsenal\nWorking on the solar energy project on Redstone Arsenal Army base in Huntsville, AL.\nLearned to use unique power and non- powered tools, such as vibrators, pumps, drills, and jackhammers, forklifts, skid,\nLoaders, power buggy's, and also reading blueprints. I also learn to operate different Mechanical machinery and OSHA\nTrained"", u'Kitchen Manager\nWaltons Southern Table - Madison, AL\nJanuary 2015 to June 2017\nLead a team of 10 employees to ensure the smooth operation of a restaurant that serves 400-500 people daily.\nCount and track inventory and order food products to minimize and disruptions with service delivery.']",[u'B.S. in Construction Management'],"[u'Alabama A&M University Normal, AL\nMay 2017']"
0,https://resumes.indeed.com/resume/2f62d05bee5ec05e,"[u'VP - Engineering\nARRIS - Boca Raton, FL\nJanuary 2016 to January 2017\nManaged 180+ engineers\n\n\u2022 Managed Program/Project management teams for the ARRIS Cable Business Unit\n\u25e6 Implemented BU wide schedule tracking system.\n\u25e6 Improved Schedule success by 70%, utilizing schedule feedback as tool to drive success.\n\u2022 Managed Software Quality assurance team of 300\n\u25e6 Teams in Horsham, PA / Suwanee, GA / Lowell, MA / Bangalore, India / Shenzhen, China\n\u2022 Matrixed Cable and DOCSIS QA teams to actualize synergies due to converging technologies.\n\u25e6 Identified areas of overlap with different groups and was able to identify 35 engineers that were redundant, for a savings of ~$4MM.', u""SVP - Engineering\nPACE Americas - Boca Raton, FL\nJanuary 2015 to January 2016\nManaged 300 engineers, $35 MM budget\n\n\u2022 Successfully managed the Software, Hardware Teams and QA teams for the Cable, Telco and Satellite Customer account teams.\n\u25e6 Our success put us in number one Vendor position beating out Arris(Motorola) and Technicolor at Comcast.\n\u25e6 Displaced Arris at ATT with the 5268 Gateway.\n\u2022 Grew Pace's Comcast business 18% in FY2015 through in-person relationships with Comcast executives and working teams.\n\u2022 Launched seven set-top box (STB) devices in FY 2014/2015, surpassing all other Comcast vendors in innovation and output.\n\u2022 Optimized engineers' efficiency and accelerated project completion by combining telco, satellite and cable hardware groups into a single unit\n\u2022 Drove cost efficiencies of ~$2 MM and raised productivity using matrix methodology\n\u2022 Diversified customer base by launching HR54 Genie Server and C61K Genie Receiver for DirectTV, as well as the 5268 Gateway for ATT"", u'VP\nPACE Americas - Boca Raton, FL\nJanuary 2012 to January 2015\n- Engineering, US Cable: Managed 180 engineers; $18 MM budget\n\u2022 Doubled project output and speed vs. previous years, with no budget increase.\n\u25e6 Went from an average of 3 Large Development projects to 6+, with no increase in headcount.\n\u2022 Improved efficiency and reduced waste/engineering cycles with new plan of record process where only projects approved by sales, finance and engineering are undertaken\n\u2022 Built strong relationships with Comcast executives that enabled Pace to earn the number one STB vendor spot year over year', u'Director/Manager/SW Engineering\nPACE Americas - Boca Raton, FL\nJanuary 2000 to January 2012\n\u2022 Software Development using C/C++, as well as managed teams and ultimately the Cable Software Group.\n\u2022 Project managed first-ever Motorola ""Second-source"" STB at Comcast cable\n\u2022 Architected new bootloader for ""coexistence"" between legacy and DOCSIS plants for Comcast\n\u2022 Launched over 20 million devices at Comcast, with more at other operators']",[u'Bachelor of Science in Electrical Engineering'],[u'University of Florida\nJanuary 1999']
0,https://resumes.indeed.com/resume/032a3550774b0e22,"[u'Principal Engineer, Equipment Engineering\nWestinghouse\nMay 2015 to August 2017\nProvided guidance for construction schedule development for project offer for UK.\nEstablished work breakdown structure (WBS) and relationships between tasks.\nUsed Primavera P6 for scheduling software. Developed WBS and schedule for new\npump design program using MS Project. Coordinated design development of reactor\nsystem for AP1000 and price finalization efforts. Developed risk management\nprograms for design and delivery of components. Provided ASME Boiler and Pressure Vessel interpretations and design reviews. Reviewed and certified as\nProfessional Engineer numerous ASME Design Specifications for equipment.\nDeveloped new policies to control activities for engineering drawings, specifications\nand technical reports to meet industry and regulatory standards. Developed and provided training to engineers on international codes and standards, types and\napplication of drawings on manufacturing and construction, type of specifications\nused for procurement of materials and equipment and professional engineer\nactivities.', u'Engineering Manager, Equipment Engineering\nOctober 2011 to May 2015\nManaged 30+ engineers, scientists and contractors to specify, design and provide fabrication oversight of 200 + primary and auxiliary components and refueling\nequipment for the US AP1000 reactor plants. Group closely interacted with system\nengineers, structural engineers and supply chain to complete equipment design,\nprocurement and installation. Issued proposals, established project schedules and budgets for component design and engineering support. Conducted design reviews\nand risk assessments for component design. Established performance objectives for staff and performed staff performance evaluations. Directed development and\nexecution of ASME Section XI In-service Inspection and Testing programs. Provided\nASME Section VIII equipment design and consultation.', u'Program Manager\nOctober 2010 to October 2011\nChina Equipment Engineering\nProgram Manager for technical information interface with Joint Project\nManagement Office of China customer. Resolved customer issues related to mechanical equipment used in the AP1000 plant. Resolved issues quickly to support\nprocurement activities in China. Established basis for operations for engineering\nstaff for continuing programs.', u'Engineering Manager, Components and Materials Engineering\nASTM and ASME\nSeptember 2007 to October 2010\nManaged 40+ engineers and material scientists for to specify, design and fabrication oversight of primary equipment and refueling equipment for the China and\nUS plant construction. Over $1 billion of component orders placed for these projects.\nEstablished project schedules and budget for engineering support. Established\nperformance objectives for staff and performed staff performance evaluations.\nDeveloped training programs to improve engineering skills within the group. Directed\ndevelopment of materials specifications (ASTM and ASME) and welding\nDoug Ekeroth Resume', u'Principal Engineer, Fort Calhoun Rapid Refueling Project\nBechtel\nMay 2003 to May 2007\nProject Manager and Design Lead for successful replacement and upgrade of reactor vessel head removal and replacement system. Established project\nmanagement system for project and established and executed design plan. Lead\nteam of engineers, modelers and drafting to produce design. Interfaced with customer and customer contractors (Bechtel). Provided fabrication oversite during\nconstruction of components at subvendor machine shops. Design Lead for reactor\nvessel and steam generators for new plant construction. Coordinated design effort\nand interfaces with Projects and Supply Management. Technical interface with South Korean fabricator for supplier development and design finalization programs.', u'Principal Engineer\nKozloduy (Bulgaria)\nOctober 1999 to May 2003\nModernization Project\nDeputy Project Manager for $80 million project instrumentation and control\nupgrade for Russian designed nuclear plant. Developed project work breakdown\nstructure in SAP. Monitored engineering progress to budget and schedule.\nPrepared presentations for customer, prepared proposals and negotiated scope and price for systems. Developed and presented monthly cost and schedule reports for\nmanagement reviews. Developed specifications, schedules and plans for design,\ninstallation services and radiation monitoring equipment. Evaluated bids from equipment suppliers and installation services supplier. Executed design and\ninstallation of monitoring systems with US and Bulgarian vendors.', u'Principal Engineer\nQinshan (China)\nNovember 1998 to October 1999\nRecovery Project,\nDesign engineering lead for expedited replacement components. Provided\nproject management expertise, support, and standards to three project teams for a repair of a Chinese nuclear reactor in limited time. Total Project value of $27 million\nUSD. Responsible for design, fabrication and delivery of replacement components.\nIdentified specific tasks to complete repair. Identified inter-activity dependencies\nsuch as delivery, lead components, and design analysis. Developed schedule with vendors and team. Defined steps for opportunities and responses to problems during execution. Developed repairs using Autocad. Integrated component design\nwith remote tooling limitations for successful project.']","[u'B.S. in Mechanical Engineering', u'M.S. in Industrial Engineering']","[u'Rice University Houston, TX', u'University of Pittsburgh']"
0,https://resumes.indeed.com/resume/2eecd15f50afb6cf,"[u'Engineering manager\nChina State Construction Engineering Corporation\nSeptember 2012 to February 2014\nChina\n\u2022 Developed, maintain, and analyze budgets Sep 2012 - Feb 2014\n\u2022 Reported to management regarding the finances of establishment\n\u2022 Analyzed business operations, trends, costs, revenues, financial commitments\n\u2022 Surveyed operations to ascertain accounting needs and to recommend, develop, and maintain solutions to business and financial problems\nEngineering manager Sinopec (China petroleum & chemical corporation), China\n\u2022 Project budget Feb 2014 - July 2015\n\u2022 Material purchase and verify the quality\n\u2022 Developed and follow the project plan\n\u2022 Determined the organizational structure of the project team\n\u2022 Tracking project progress']","[u'Associate in Arts degree in Accounting', u'Associate in Science in Construction Engineering Degree in Budget Engineering']","[u'Valencia College Orlando, FL\nDecember 2018', u'Handan Polytechnic College Handan, CN\nJuly 2013']"
0,https://resumes.indeed.com/resume/99ba123260d23128,"[u'Project Manager\nMotion Index Drives - Troy, MI\nFebruary 2016 to Present\nProject manager for Motion Index Drives custom engineered product line LazerArc. Responsible for creating and implementing a buy-off procedure, keeping contact with stake holders, creating ""Single-Point"" lessons for end users and monitoring labor budget. Support pre-sales with contract terms, scope analysis and FMEAs. Delivered a multimillion dollar linear transfer project successfully and on time. Implemented new processes and procedures where none previously existed.', u""Engineering Technician\nMotion Index Drives - Troy, MI\nFebruary 2016 to December 2017\nResponsibilities included reviewing machine prints with engineering management, assembling machinery and test running equipment. Heavily focused on motion control using VFDs/PLCS and workbench studies from motor manufacturers. Blueprint reading and interpretation of electrical schematics to create a finished product to test and ship machines were all in a day's work. Frequently interfaced with most Big 3 manufacturing facilities domestically. Maintained strong relationships with customers through successful problem solving and consistent delivery of job completion."", u'Pipefitter\nGuardian Automatic Fire Protection - Brighton, MI\nOctober 2015 to February 2016\nResponsible for industrial sprinkler installation related activities. Obtained blueprints and job details from foreman as well as any necessary information to support installs or repairs. Upon exit of position was main point of contact to the customer managing work from beginning to completion.']",[u'Associate of Science in Month'],"[u'Oakland Community College Auburn Hills, MI\nJanuary 2015 to Present']"
0,https://resumes.indeed.com/resume/1be2b811706da962,"[u'Engineering Technician\nDLH Bowels - Canton, OH\nFebruary 2018 to Present\nBuild, setup and install assemblies unique to each domestically produced part.\nWork both individually and with engineers to troubleshoot and correct quality issues in our production cycle.\nEnsure a high degree of quality while maintaining strenuous production schedules.', u'Shipping and Receiving Clerk\nWolters Kluwer - Hudson, OH\nJune 2007 to January 2015\n\u25e6 Seasonal work\n\u25e6 Fulfilled orders\n\u25e6 Operated forklifts\n\u25e6 Helped with tasks such as event preparation and office upkeep when needed.', u""Engineering Co-op\nToledo Molding & Die, Inc - Toledo, OH\nAugust 2014 to December 2014\n\u25e6 Collaborated with engineers on automotive research programs\n\u25e6 Conducted comparative assessments of company and competitors' products\n\u25e6 Updated and created reference forms, tabulated test results\n\u25e6 Analyzed and corrected production issues\n\u25e6 Created and presented benchmarking data"", u'Engineering Co-op\nAutotec Inc - Sylvania, OH\nMay 2013 to December 2013\n\u25e6 Assisted engineers and technicians on precision builds\n\u25e6 Created a system to streamline workplace communication and productivity\n\u25e6 Redesigned Solidworks assemblies to achieve current engineering goals\n\u25e6 Produced and reviewed technical drawings and BOMs for upcoming projects\n\u25e6 Operated machining and welding equipment\n\u25e6 Constructed assemblies from technical drawings\n\u25e6 Redesigned floor plan to optimize workspace\n\u25e6 Operated testing stations, tabulated and reported findings', u'Shift Manager\nLittle Caesars - Tallmadge, OH\nMarch 2007 to August 2011\n\u25e6 Recorded sales and waste figures\n\u25e6 Facilitated customer complaints and motivated staff\n\u25e6 Made executive decisions on the number of products produced']",[u'Bachelor of Science in Mechanical Engineering'],"[u'The University of Toledo Toledo, OH\nAugust 2017']"
0,https://resumes.indeed.com/resume/8bb242d40d0de33f,"[u'ENGINEERING ADMINISTRATIVE MANAGER\nInnisbrook Resort and Golf Club - Palm Harbor, FL\nOctober 2000 to Present\nOversee operation of 28 lodges (1,200 units), 3 large conference centers with banquet services, and 9 pools across 900 square acres.\n\nAssist the Director of Engineering with staff management & provide support to all engineering functions.\n\nAct as manager on duty in the absence of the Director of Engineering.\n\nOversee all inventory & supplies, prepare cost comparisons & obtain quotes, secure reliable vendor relationships, place all orders & ensure all stored inventory is well organized & tracked.\n\nManage daily and weekly payroll and reports for entire engineering staff of 18+ (ADP).\n\nBill unit owners for maintenance work within their unit. Collect and process payments for Non rental pool owner repairs.\n\nRecord and control all department expenses., code all department invoices for Accounting.\n\nParticipate in various inspections.\n\nOrder appliances, water heaters, TV\u2019s, iHomes, Safes, replacement screens for doors and windows, replacement glass tops and mirrors coordinate deliveries/ installation.\n\nSchedule carpet repairs, patio door and mirrored closet door repairs, vinyl flooring replacements, tile flooring repairs with vendors.\n\nAct as a liaison between contractors and administration/staff.\n\nDemonstrate the ability to interact with guests, owners, and service professionals according to LEAP practices: listen, empathize, apologize, provide a solution, and see issue to conclusion.\n\nGather all necessary paperwork for month-end closing.\n\nAttend as many supervisor/manager training classes as possible.\n\nTake pride in my work and how people think of me and the job I do.\n\nTaken on numerous additional responsibilities throughout the 16+ years in Property Operations and continue to do so.\n\nCoordinate and respond to all work requests from guests, owners, and associates. Schedule or dispatch work assignments to engineering craft workers.\n\nMaintain spreadsheets, records and files on all mandatory systems such as preventative maintenance, work requests, inspections, etc.\n\nRespond to routine inquires and correspondence; make phone calls, send emails, faxes and mail.\n\nAssisted in compilation of department SOP\n\nSend handheld radios out for repair/ purchase new radios for departments\n\nMake monthly key cards for Housekeeping and Managers.\n\nAssist with preventative maintenance scheduling in rooms.\n\nAssist in hiring, training, supervising, and disciplining department staff.']",[u'High school or equivalent in N/A'],"[u'Gulf High School New Port Richey, FL\nJune 1995']"
0,https://resumes.indeed.com/resume/a5494da269a2b839,"[u'Engineering Lead Supervisor\nThe Ritz-Carlton Key Biscayne - Miami, FL\nApril 2011 to Present\n\u2022 Respond and attend to guest repair requests.\n\u2022 Assist management in hiring, training, scheduling, evaluating, counseling, motivating, and coaching employees.\n\u2022 Develop and maintain positive working relationships with others, support team to reach common goals, and listen and respond appropriately to the concerns of other employees.\n\u2022 Ensure adherence to quality expectations and standards; and identify, recommend, develop, and implement new ways to increase organizational efficiency, productivity, quality, safety, and/or cost-savings.\n\u2022 Complete the life safety checklist, including the fire-pump run test and generator run test.\n\u2022 Coordinates, inspects, operates and maintains the heating, cooling and ventilation systems (including boiler system).\n\u2022 Assigns and inspects the work of other maintenance and janitorial employees.', u'Project Manager\nDenis Construction - Miami, FL\nAugust 2008 to April 2011\n\u2022 Ensured that all projects are delivered on-time, within scope and within budget.\n\u2022 Managed changes to the project scope, project schedule, and project costs using appropriate verification techniques.\n\u2022 Successfully managed the relationship with the client and all stakeholders.\n\u2022 Developed a detailed project plan to monitor and track progress.\n\u2022 Established and maintain relationships with third parties/vendors.']","[u'Condominium association management in ( CAM )', u'Certification in Cert Pool/Spa OPR', u'OSHA in General Industry Course', u'Certification', u'Associates in Art']","[u'Gold Coast Schools Miami, FL\nDecember 2017 to December 2017', u'Ferris University\nOctober 2017', u'Rolyn Fort Lauderdale, FL\nJuly 2017 to July 2017', u'South Florida Institute of Technology Miami Miami, FL\nSeptember 2014', u'Miami-Dade College Miami Miami, FL\nMay 2010']"
0,https://resumes.indeed.com/resume/766cc93db282a0e8,"[u'Engineering Technician II\nTexas Commission Environmental Quality\nMay 2017 to August 2017\n\u2022 Managed emission reports, stack testing reports, compliance reports, and investigation reports\n\u2022 Oversaw Notice of Violation and Notice of Enforcement\n\u2022 Performed moderately complex technical duties for electronic, electromechanical and chemical systems\nused for environmental quality monitoring\n\u2022 Experience with data analysis/summary applications', u'Manager\nPrime Auto Sales\nJune 2016 to August 2017\n\u2022 Develop sales strategies to maximize revenue generation (70% increase in sales).\n\u2022 Responsible for accounting, business analytics, and making sure all TCEQ codes were met.\n\u2022 Responsible for internal communications and creating direct reports that improved cross-departmental\nprocesses.']",[u'Bachelor of Science in Chemical Engineering in Chemical Engineering'],"[u'Prairie View A&M University Prairie View, TX\nMay 2018']"
0,https://resumes.indeed.com/resume/37b15f75218e3522,"[u'Technology Manager\nStudent Life - Grand Valley State University - Allendale, MI\nSeptember 2015 to August 2017\nWorked on developing numerous training programs and maintaining technology to run optimally. Administered numerous systems including the campus-wide digital signage system and Student Life websites.', u'Engineering Intern\nMahle Engine Components - Saint Johns, MI\nApril 2014 to August 2014\nI worked on numerous chemical processes that the piston rings went through. My primary focus was developing an ultrasonic cleaning bath with an effective solution to clean the rings with slight agitation.']","[u""Bachelor's in Information Systems"", u'Diploma in General Education']","[u'Grand Valley State University Allendale, MI\nAugust 2014 to April 2019', u'Ionia High School Ionia, MI\nSeptember 2009 to May 2014']"
0,https://resumes.indeed.com/resume/7f4e6a66b4fb06c6,"[u'Engineering Designer\nG.E.-Oil & Gas\nJune 2014 to Present\n\u2022 Determine requirements for Prototype; specify components & detail design and layouts to properly condition 3 equipment & personnel enclosures for a remote site.\n\n\u2022 Prepare detailed, complex assembly and detail drawings, showing the interrelated dimensions and position of parts and assemblies from layouts, designs and working drawings, including necessary projections, sectional views, and standard specifications.\n\n\u2022 Performs diverse engineering activities involving Prototype evolution and design.\n\n\u2022 Assist with the research and development of Prototype.\n\u2022 Determine capacity requirements from equipment specifications, anticipated personnel traffic, infiltration and ambient conditions.\n\n\u2022 Assist with the redesigning of various Prototype design features for cost effectiveness and/or for improved performance.\n\n\u2022 Specify detailed requirements based on above analysis.\n\n\u2022 Maintenance of engineering integrity of, and design modifications to, Prototype.\n\n\u2022 Analyzes engineering sketches, specifications and related data and drawings to determine design factors such as size, shape, weight, and arrangement of parts and equipment.\n\u2022 Sketches rough layouts and computes angles, weights, surface areas, dimensions, radii, clearances, leverages, and location of various parts and components.\n\u2022 Coordinates with and supports Prototype Project Personnel- electrical engineer, mechanical engineer, project manager, lead engineer, etc, for specific phases or aspects of the project such as technical studies, prototype design, preparation of specifications and technical plans and prototype testing.\n\u2022 Using AutoCAD and Inventor to detail and layout parts, components, and equipment.\n\n\u2022 Assist with the installation and commissioning of units.', u""Engineering Designer\nVMC Group - Houston, TX\nApril 2012 to June 2014\n\u2022 Develop detailed mechanical, piping, HVAC engineering designs.\n\u2022 Develop designs on Inertia bases-curbs (steel and concrete), mounts and skids in an effort to isolate and/or limit vibration and/or thwart seismic forces which would otherwise cause damage once component(s) are operative.\n\u2022 Create 3-D, 2-D, conceptual models/layouts.\n\u2022 Interface with engineers, clients, and vendors on design specifications.\n\u2022 Develop formal assemblies and detailed drawings from approved models/layouts.\n\u2022 Performs static load and stress analysis including wind and seismic loads\n\u2022 Design components and modifies existing designs to develop or improve them.\n\u2022 Gather information, makes studies, and performs calculations.\n\u2022 Use Submittal Designs and info from various vendors to aid in the design of various components.\n\u2022 Coordinates design criteria with engineering, manufacturing shop, and planning in accordance with contractual specifications.\n\u2022 Prepare detailed, complex assembly and detail drawings, showing the interrelated dimensions and position of parts and assemblies from layouts, designs and working drawings, including necessary projections, sectional views, and standard specifications.\n\u2022 Review engineering sketches, drawings, specifications and related data to determine proper and consistent application of standards across documents and drawings related to a project.\n\u2022 Provide layouts and drawings utilizing AutoCAD 2013, LT, 2D, 3D, Inventor and manual drafting resources for mechanical, piping and HVAC systems.\n\u2022 Collaborate with manufacturing shop to insure design integrity.\n\u2022 Modify drawings in direct correlation with 'as builts.'\n\u2022 Works under the immediate supervision of the Engineering Manager and assists all levels of engineers with their tasks and assignments within established deadlines.\n\u2022 Check and verify engineering data including calculations and BOM'S.\n\u2022 Process drawings and related documentation for approval and stamping by Professional Engineer.\n\u2022 Utilize Microsoft Suite- Access, Visio, Word, PowerPoint, Excel, and Project. Other duties as assigned."", u'General/Operations/Project Manager\nAllied, Inc - Houston, TX\nMay 1993 to January 2001\n\u2022 Responsible for all aspects of facility including but not limited to manpower, recruiting, profit & loss\n\u2022 Hired, trained, coached, mentored, motivated, disciplined up to termination and evaluated employees\n\u2022 Intermediary between executive management and commercial real estate companies for expansion purposes\n\u2022 Implemented new work processes\n\u2022 Procured and provided necessary tools and equipment to complete projects\n\u2022 Conducted field investigation trips to work sites\n\u2022 Company representative to the U.S. Government as it pertained to the servicing of government contracts; human resources; negotiated rates; conducted safety meetings, etc.', u""CAD Designer\nScience and Technology, Inc - Huntsville, AL\nApril 1987 to May 1991\n\u2022 Worked from sketches and verbal information supplied by Project Manager and/or Engineer and determined the most appropriate views, detail drawings, calculations, and supplementary information needed to complete assignments\n\u2022 Edited (redlined) drawings and standard detail drawings into specific layouts, assemblies, sub-assemblies, and installation of standard manufactured missile parts by utilizing CAD(CAD/CAM, AutoCAD, and Versa Cad) and Manual (by hand) drafting resources to produce project drawings\n\u2022 Created and revised drawings and bill of materials on equipment including: Machinable Parts, Pumps, Engines, Electric Motors, Vessels, Piping, Valves, and Instrumentation.\n\u2022 Produced engineering drawings for dimensional accuracy and fit including tolerance build up (stack-up) and Geometric Dimensioning and Tolerancing (GD&T): conformed to drafting and design standards and specifications particularly ANSI/ASME Y14.xxx and Department of Defense (DoD, Mil-Std) standards\n\u2022 Handled routine paperwork, correspondence and file maintenance associated with the design and maintenance of products including BOM'S, the sending and receiving of drawing files(.dwg) and revisions in the form of Engineering Change Notices (ECN's) or Engineering Change Proposals(ECP's).\n\u2022 Provided engineering support for the U.S. Missile Command in Huntsville, Alabama working under the Technical Data Management Services (TDMS) contract. This contract directly impacted the U.S. Army's Trident, Sergeant and Hellfire missile systems primarily in the critical design phase.""]","[u'Certification', u'in Mechanical Design', u'']","[u'ITT Technical Institute\nApril 2013', u'Alabama A&M University Huntsville, AL', u'Murphy High School Mobile, AL']"
0,https://resumes.indeed.com/resume/398dc630ff79e0b1,"[u'Start/End\nExelencenter C\xeda. Ltda\nJune 2013 to February 2015\nCLINICAL ENGINEER', u'Project Engineer and Manager\nInstitute the Contracting for Work\nJanuary 2012 to May 2013', u'Biomedical Engineer\nExelencenter C\xeda. Ltda\nNovember 2010 to April 2012', u'Architectural and Engineering Manager\nInstitute Contracting Public\nJanuary 2010 to January 2010', u'Biomedical Engineer\nNational Police Hospital\nJanuary 2008 to April 2009', u'Biomedical Engineering Professor\nExelencenter C\xeda. Ltda\nJanuary 2007 to June 2008', u'Biomedical Engineering Professor\n""Latin American Christian University""\nJanuary 2006 to March 2007', u'Biomedical Engineer\nPan American Health Organization (PAHO)\nJanuary 2007 to January 2007', u'Biomedical Engineering Supervisor\nCubamed\nJanuary 2004 to August 2004', u'Biomedical Engineering Professor\n""Jos\xe9 Antonio Echeverr\xeda"" Higer Polytechnic Institute\nJanuary 1997 to April 2004', u'Biomedical Engineering Technician\n""Luis Dias Soto"" Hospital\nJanuary 1992 to June 1997\n09/01/1987 - 02/30/1992']","[u'in Public Administration', u'in Administrative Management of Medical Equipment for Hospital', u'in Medical Equipment', u""Bachelor's Degree in Electrical Engineering""]","[u'National Institute of Higher Education\nJanuary 2012', u'Central University of Ecuador\nJanuary 2010', u'""Jos\xe9 Antonio Echeverr\xeda"" Higher Polytechnic Institute Los Angeles, CA\nJanuary 1998', u'""Jos\xe9 Antonio Echeverr\xeda"" Higher Polytechnic Institute Los Angeles, CA\nJanuary 1987']"
0,https://resumes.indeed.com/resume/19be049aba22edfd,"[u'Engineering Manager\nAIR TECHNIQUES/ ALLLPRO IMAGING/ D\xdcRR DENTAL\nJanuary 2015 to Present\nManaged cross-functional R&D and Engineering department in FDA regulated medical equipment manufacturing company. Released 12 new FDA Class 2, Class 1 products to the US and international markets. Directed full cycle of FDA compliant product development, imports and distribution of Class 1 and Class 2 medical devices including PSP Scanners, X-Ray systems, Intra Oral Cameras, Film Processors.\nResponsibilities (managed and hands on):\n- FDA regulated medical device design and production\n- 4 product line engineering leadership (X-ray scanners, X-Ray medical systems, Dental intraoral cameras, NDT(non-destructive testing) PSP(Phosphor Sensor Plates) scanners)\n- ISO 13485, ISO 60601, FDA 510(k), for medical devices, X-ray devices. EMC (European Electro-Magnetic Compliance), Safety.\n- Verification and Validation, Key Opinion Leaders, Clinical trials process management.\n- International export and sales engineering, regulation and quality support. CE(Conformit\xe9 Europ\xe9enne), BAM(Federal Institute for Material Research and Testing, Bundesanstalt f\xfcr Materialforschung und -pr\xfcfung), TUV, (Laser devices, X-ray systems, medical devices, NDT)\n- Import of FDA compliant medical devices\n- OEM products\n- Engineering/Production process specification and optimization.\n- New Product Development, FDA compliant NPI process.\n- Operations process charts and production streamline optimization in compliance with FDA\n- ECR/ECO process, FMECAs, CAPAs, quality and regulation engineering support, DMF, DHF, SOPs ownership.\n- Risk management.\n- Budgets, resource management, product cost management.\n- DFM (Design for manufacturing), DFSS.\n- Production tooling and fixtures design.\n- 5S, Lean 6s, Kanban, PMI (Project Management Institute framework).\n- Development of production instructions, method sheets, TLA, FAI.\n- Product stations and setup design - quality, life tests, calibrations.\n- Production support and troubleshooting.\n- AAMI (FDA training) certified in ""Design Controls"", ""Quality system"", ""Agile in Medical device systems"".', u'R&D and Engineering Manager\nBROOKHAVEN INSTRUMENTS\nJanuary 2012 to January 2015\nManaged multidisciplinary R&D and Engineering departments (8 direct reports: team of 4 full time engineers and 4 part time engineers/developers).Directed full product development cycle and launched the production of a family of cutting edge Nano-Particle Sizing and Zeta Potential measurement scientific instruments with a number of supporting products. Established and headed rapid prototyping and small volume production 3D-printing facility.\nResponsibilities (managed and hands on):\n- Full cycle product design of cutting edge scientific electro-, opto- mechanical devices,\n- Hardware/Electronics. (Digital/analog electronics, data acquisition systems, DSP, control circuitry, microcontrollers, PCB design/manufacture/assembly/QC),\n- Vendor management. (Cost reduction product outsourcing and re-engineering),\n- Software (UI, DB, HW communication, licensing, deployment),\n- Firmware (instrument control and single photon data acquisition, FPGA and microprocessor systems design),\n- Optical/mechanical design, production, assembly (domestic and international low and high volume mechanical CNC production, sheet metal production, injection molds, optical components production, precision mechanics, high volume 3D printing, product assembly, tuning, quality control),\n- Design and Ergonomics, product line style.\n- Production and customer engineering support,\n- CE and UL compliance,\n- LEAN, Six Sigma production.', u'Project Manager, Systems Architect\nCENTER FOR ADVANCED TECHNOLOGY\nJanuary 2003 to January 2013\nDirected software/hardware/mechanical development projects; Leaded cross functional international team, managed client relationship, contract performance, project scopes, schedules, budgets and quality of delivery. Worked as an expert member of a research and development team specializing in multidisciplinary industrial projects in scientific instrumentation, optoelectronic sensors. Directed rapid prototyping and production.\n\nResponsibilities:\n- Delivered 11 multidisciplinary research and development projects in military, medical, security, communication and industrial applications. (Parker Hannifin, Smith and Wesson, National Grid, Keyspan, Applied DNA, Green Energy Research, BAH)\n- Organized international outsourcing for the optical and mechanical components manufacturing and assembly.\n- Created and headed a unique rapid prototyping lab (robotic manufacturing, PCB, 3D Printing, CNC) which dramatically widened business opportunities and multiplied the number of new industrial grants.\n- Created the line of new products from scratch to the mass production.\n- Designed several ultra fast FPGA and MP core electronic systems and components which are widely used as building blocks for current systems development including single photon counting fluorescence detection systems and gas analyzers.\n- Managed partner and client relationship.\n- Managed the Systems Integration at all stages of development.\n- Managed subcontracts and outsourcing both domestic and international.']","[u'Ph.D. in Electrical and Computer Engineering', u'M.S. in Computer Science']","[u'State University of New York at Stony Brook Stony Brook, NY\nJanuary 2007', u'Tver State Technical University\nJanuary 1997']"
